ZBEZ,university_share,avg_income,unemprate,benefit_share,SSI,quintile,green_area_sum,blue_area_sum,census_area_km2,green_ratio,blue_ratio
1202,-0.80726402223232,-1.03244363847499,-1.12219155699067,-0.860767324307393,-1.04740581561104,1,62853.93547370087,80.52813258201716,0.6646208958835795,0.0946,0.0001
1203,-1.63379492745112,-1.6119144130645,-3.09985833662229,-2.23404884437849,-2.18740666652767,1,4270.844955460931,44.37440610064995,0.5569233022800112,0.0077,0.0001
1204,-0.163493787342184,-0.809064625774227,-0.560463805373995,-0.471611150324234,-0.550710333677715,2,10919.022001221767,0.0,0.37766179888379375,0.0289,0.0
1205,-0.320819866369017,-0.755475131621475,-0.503678301428773,-0.659066284322111,-0.613258784617023,2,26742.955482244473,0.0,0.41910058303091363,0.0638,0.0
1206,0.357918879481485,-0.382248556850642,0.0638357929572445,0.2807995386217,0.0547485821893439,3,411.47621245407265,0.0,0.45741013654245716,0.0009,0.0
1207,-0.755779767204302,-0.657401576485721,-1.09627836044852,-1.20355194056744,-0.948224923993595,1,48214.12839064264,224.96608241857672,0.8398977280960029,0.0574,0.0003
1208,-0.56934906788623,-0.679489974233515,-0.421310122416298,-0.18259862320415,-0.573720486657628,2,11732.019715206756,0.0,0.6667308365284612,0.0176,0.0
1209,-1.51173872323986,-1.40103458958374,-2.92961379972897,-3.28787399288844,-2.22767761997279,1,25616.51302848129,27.1969000921587,0.5792487822517068,0.0442,0.0
1210,-0.516783401683415,-0.371984130754028,0.0556493810979872,0.198718360249562,-0.281750067321044,3,36897.34544002137,996.5011071595504,1.4005478969442398,0.0263,0.0007
1211,0.0475646469246896,0.122305324525309,0.238282312245,0.261552959334417,0.155301633344427,3,52512.81974814334,615.4625798260552,1.851568794520611,0.0284,0.0003
1301,1.08919224723016,1.3395299860104,0.887742951523605,-0.0403370874521169,1.05526289847619,5,944368.5152762929,25517.235599049345,2.193809827726932,0.4305,0.0116
1302,1.87901206788038,2.2833367158507,1.02067297948511,1.1162705304622,1.93515711131641,5,113547.43135456847,4.135656149676043,1.3516990502494948,0.084,0.0
1303,0.723451282795378,0.391807254842531,0.347767313278044,0.499211640916601,0.569264256191868,4,5046.767701650712,16325.997164342034,0.8008098623998358,0.0063,0.0204
1304,1.44267581031726,1.36724649537269,0.824625560026887,0.798815313336001,1.33983715474264,5,649636.3876576268,64546.218212830216,2.7711667271554723,0.2344,0.0233
1305,1.27703229943656,1.4917394498764,0.728865842883861,0.845318290871981,1.31550205170649,5,90460.2912314277,14858.805039118271,1.3348185189457327,0.0678,0.0111
1306,1.20185544802857,1.51143273854011,0.859867339233665,1.06442872406116,1.35973820593585,5,21588.993823024848,648.2677172205906,0.614604607033628,0.0351,0.0011
