ZBEZ,university_share,avg_income,unemprate,benefit_share,SSI,quintile,green_area_sum,blue_area_sum,geometry_x,census_area_m2,green_ratio,blue_ratio
1507,-0.756184127887857,-0.962503949412708,-0.960467940684172,-0.406382056123589,-0.888668645050985,1,29318.762712309603,98.26547606585176,"POLYGON ((-1125.1510037398464 340262.62104371283, -1121.1610037251173 340274.49604372587, -1079.221003687218 340256.12104365695, -1084.0310037015036 340244.6522436412, -1125.1510037398464 340262.62104371283))",688467.6804912449,0.043,0.0
1601,0.213389866040405,-0.965032872022055,-0.524342907992422,-0.404608426627189,-0.44990660287638,2,15040.11983110893,0.0,"POLYGON ((-51.2810014902871 341370.1860443931, -51.17100148752754 341372.47604439594, 27.955398594011495 341349.8893442787, 18.694998568692093 341332.69144426007, -51.2810014902871 341370.1860443931))",511393.3967000963,0.029,0.0
1602,-0.298220291162835,-1.23490632239976,-0.880704962801862,-0.853260684767563,-0.887927393274782,1,10917.779815839369,0.0,"POLYGON ((121.46239830872109 340843.7764433827, 127.01359831560225 340844.06134337466, 175.19699838105345 340848.903843333, 180.4379983370999 340785.27724322677, 125.60899826412647 340781.3085432751, 121.46239830872109 340843.7764433827))",300580.793367545,0.036,0.0
1603,-0.848354156477674,-0.899232122806836,-0.706583259876601,-0.789912054093119,-0.923340947122701,1,9614.628185591326,0.0,"POLYGON ((-1709.4301042514257 340551.8846447654, -1700.7891042191586 340579.82394480053, -1673.137904185653 340576.3675447712, -1682.426904218099 340551.4526447356, -1693.6603042456525 340534.8906447226, -1709.4301042514257 340551.8846447654))",692933.672645744,0.014,0.0
1604,-0.238903271047821,-0.717115562751647,-0.185214522546131,-0.210167523158946,-0.4268182815633,2,11303.884751686013,0.0,"POLYGON ((-912.3910025325741 341436.93604536727, -972.0505205737959 341450.86880400457, -969.6155025925177 341451.5329454513, -964.3238025864783 341451.0037454469, -911.9362025284507 341440.15584537573, -909.0258025259479 341438.03914536815, -909.3670478821153 341436.3329068687, -912.3910025325741 341436.93604536727))",386133.892436061,0.029,0.0
1605,-0.196618939079924,-0.614825533719521,-0.165204459106838,0.0742197028385316,-0.317026254057624,3,9558.364424388772,0.0,"POLYGON ((-1486.5511029084453 341878.37104665115, -1489.1310029088288 341881.6210466586, -1480.7920028664748 341920.99604671635, -1476.0110028586976 341923.0272467118, -1420.5310027987969 341910.2772466345, -1418.88100279939 341906.52724662796, -1429.1310028459177 341865.1522465721, -1486.5511029084453 341878.37104665115))",582205.0104743962,0.016,0.0
1606,-0.567101421200959,-0.63313822109938,-0.708776351978743,-0.777374889076168,-0.718935073869337,2,69347.5729044509,0.0,"POLYGON ((-1723.8210034140916 341622.49604648445, -1653.8910033385619 341606.96474638954, -1653.892982394796 341606.9564861789, -1723.8210034140916 341622.49604648445))",751698.6714778461,0.092,0.0
1607,-0.186039406582914,-0.519938867778344,-0.169744492692135,-0.603355348681791,-0.404183949787116,2,7970.488841660928,0.0,"POLYGON ((-1949.737704338956 340824.92144544236, -1940.2564042880163 340873.5317455102, -1933.7851042719615 340882.26054551825, -1927.1632042597284 340887.5279455185, -1941.3099043303002 340822.9650454307, -1949.737704338956 340824.92144544236))",424236.099074209,0.019,0.0
1608,-0.430281496556318,-0.0560699800341566,0.644915215605316,0.433449992481574,0.0195450276362944,3,12564.65737082254,0.0,"POLYGON ((-3441.061006040679 341069.766047338, -3441.062168466513 341069.7804614187, -3439.4810060377927 341070.2772473376, -3435.5110060450206 341054.2772473069, -3427.7410060473594 341039.83974727616, -3437.7213255792617 341029.4599034042, -3441.061006040679 341069.766047338))",997746.8428363765,0.013,0.0
1609,1.53184125831674,1.73509778915844,1.46071534091969,1.19674285629483,1.7001806558525,5,1502436.9755141512,128508.14656116941,"GEOMETRYCOLLECTION (POLYGON ((-4998.221007167559 342137.6960506113, -5000.513016772155 342136.8356866481, -4999.991007170352 342137.03605061304, -4989.691007154312 342140.9060506085, -4998.221007167559 342137.6960506113)), POLYGON ((-4937.971007075815 342156.8760505831, -4932.615007067545 342158.1201505782, -4927.251007060069 342159.36605057307, -4937.971007075815 342156.8760505831)), POLYGON ((-4927.251007060069 342159.36605057307, -4916.30100704506 342160.10485056415, -4916.281007045644 342160.10605056677, -4927.251007060069 342159.36605057307)), POLYGON ((-4916.281007045644 342160.10605056677, -4916.12100704529 342160.1168505652, -4898.651107021662 342161.2894505486, -4879.378006996447 342162.5828505298, -4849.531006956855 342164.586050502, -4916.281007045644 342160.10605056677)), POLYGON ((-4842.521006947775 342165.05605050083, -4849.531006956855 342164.586050502, -4842.520606947394 342165.05675049685, -4838.931006946628 342161.6160504883, -4842.521006947775 342165.05605050083)), POLYGON ((-4710.8610068071 342131.3060503127, -4723.861006827704 342125.80605031643, -4710.861006806933 342131.30705031194, -4704.653132138526 342128.3677523161, -4710.8610068071 342131.3060503127)), POLYGON ((-4508.081057785571 342032.5148993732, -4507.825206629208 342031.045949948, -4507.817880303045 342031.00309093995, -4508.081057785571 342032.5148993732)), POLYGON ((-4507.809387783595 342030.9543061336, -4507.8084066284255 342030.9490499459, -4507.371006630209 342028.43604994286, -4507.809387783595 342030.9543061336)), POLYGON ((-4497.33292037475 342007.85817022994, -4495.286206632589 342005.2728498941, -4495.284809192733 342005.2708535506, -4497.33292037475 342007.85817022994)), POLYGON ((-4476.32100662718 341983.5460498398, -4477.251006626876 341984.3660498392, -4489.911006634272 341995.6660498744, -4482.671306630118 341989.2108498551, -4481.780206629848 341988.4168498516, -4481.7010066297735 341988.34604985267, -4477.246106626662 341984.375949841, -4477.244006627128 341984.3740498433, -4476.679206626374 341983.8708498385, -4475.961261126401 341983.23104570847, -4476.32100662718 341983.5460498398)), POLYGON ((-4378.561006567859 341901.5060496116, -4386.061006575869 341904.5060496209, -4392.543892317688 341910.18354620057, -4391.093706577035 341908.9303496359, -4386.321006575014 341904.80604962446, -4385.9221065743595 341904.63674962334, -4383.19910657292 341903.47974961717, -4378.457223645298 341901.46478652174, -4378.561006567859 341901.5060496116)), POLYGON ((-4368.471006558917 341897.4760495946, -4374.991006564854 341900.08604960516, -4375.176375699372 341900.1601972586, -4375.08700656489 341900.1300496049, -4367.467006557054 341897.5593495928, -4367.454033890451 341897.555037762, -4368.471006558917 341897.4760495946)), LINESTRING (-4962.121007110595 342151.24605059717, -4937.971007075815 342156.8760505831), LINESTRING (-4838.931006946628 342161.6160504883, -4829.761006934158 342160.36605047714), LINESTRING (-4828.7010069367525 342157.5660504736, -4826.701006937548 342152.2460504621), LINESTRING (-4826.701006937548 342152.2460504621, -4734.511006838287 342128.5460503325), LINESTRING (-4697.931006795892 342125.18605028745, -4686.451006787381 342116.686050266), LINESTRING (-4686.451006787381 342116.686050266, -4675.4510067734 342116.99605025444), LINESTRING (-4675.4510067734 342116.99605025444, -4633.131006718189 342118.1860502111), LINESTRING (-4633.131006718189 342118.1860502111, -4622.131006704443 342118.4960502004), LINESTRING (-4622.131006704443 342118.4960502004, -4616.471006691758 342125.68605020735), LINESTRING (-4616.471006691758 342125.68605020735, -4589.52100666512 342115.3060501665), LINESTRING (-4589.52100666512 342115.3060501665, -4581.411006660718 342107.8760501435), LINESTRING (-4581.411006660718 342107.8760501435, -4534.9110066352005 342065.3160500284), LINESTRING (-4534.9110066352005 342065.3160500284, -4531.1510066341125 342061.866050018), LINESTRING (-4531.1510066341125 342061.866050018, -4529.481006636059 342055.7460500095), LINESTRING (-4529.481006636059 342055.7460500095, -4510.171006620885 342044.43604996987), LINESTRING (-4507.371006630209 342028.43604994286, -4506.261006632761 342023.8060499327), LINESTRING (-4506.261006632761 342023.8060499327, -4503.281006635183 342015.36604991835), POINT (-4492.331006633821 341999.9960498819))",3716142.302818746,0.404,0.035
1610,-0.508468798110836,-1.25868574732404,-0.990312280650817,-0.897659029480833,-1.00299411917387,1,8144.760317588248,0.0,"POLYGON ((-383.54100201626727 341239.8085445203, -366.861001937335 341312.7147446191, -311.06100187676014 341299.87104454264, -328.0010019564263 341226.9960444439, -383.54100201626727 341239.8085445203))",305398.8326897206,0.027,0.0
1701,0.344325607269659,-0.609967842476821,0.14263506185581,0.295704890808212,-0.0171925459066608,3,28422.14605860145,0.0,"POLYGON ((198.64899953887027 342262.49604556337, 162.14899950201382 342273.83974561375, 147.09899948704302 342278.99604563974, 158.2489995469481 342335.71474571805, 221.23899961187635 342316.12104562484, 210.3489995607459 342270.9647455616, 211.09899955639946 342264.6522455495, 209.49299954995178 342258.3085455429, 198.64899953887027 342262.49604556337))",668985.6562567769,0.042,0.0
1702,0.133835395867629,-0.929414142338888,-0.499564064642058,-0.289599558734996,-0.44030332348231,2,16191.080981512547,0.0,"POLYGON ((-488.91100172330175 341774.7772454759, -498.242001657479 341872.6210456444, -420.6620015569432 341874.5897455681, -421.93700159875584 341824.49604549166, -423.1610016379727 341776.40224541724, -423.30100164267566 341770.9335454069, -488.91100172330175 341774.7772454759))",638261.5903964948,0.025,0.0
1703,-0.125588647804528,-0.691183246251824,-0.440965203243423,-0.0808915313658479,-0.398698313048356,2,23009.495398926345,0.0,"MULTIPOLYGON (((-1813.550660916721 342697.84909468424, -1812.011002666673 342698.1360482853, -1811.28747430842 342698.2463608362, -1813.550660916721 342697.84909468424)), ((-1506.6541752626713 342700.9518972755, -1502.011002271383 342700.01604797505, -1497.7878271266648 342698.68480571767, -1506.6541752626713 342700.9518972755)))",760316.6269332482,0.03,0.0
1704,0.952264361021148,1.15481823330785,0.967399478608979,0.811153717175897,1.10851170595148,5,19087.36426455606,712.0862813326057,"MULTIPOLYGON (((-1465.3133073790343 343151.5079651837, -1566.7384019605834 343193.319348827, -1565.008001954836 343196.5033488311, -1464.6139156109896 343153.3643667766, -1465.3133073790343 343151.5079651837)), ((-1150.241001560294 343031.03604814596, -1437.0110018280197 343151.65604862757, -1439.5111449579629 343152.8349209751, -1438.5410018292328 343153.2160486318, -1149.7396618871526 343031.69704063074, -1150.241001560294 343031.03604814596)))",1311182.2797897107,0.015,0.001
1705,1.0093722893024,1.1147438325653,0.448318972057186,0.434277872832772,0.949082493304301,4,70952.53068437472,23652.276486201976,"GEOMETRYCOLLECTION (POLYGON ((-3953.8810050648867 343105.7760510938, -3953.8812496198348 343105.7792922621, -3953.881005063795 343105.77635109704, -3953.668105064711 343105.6119510969, -3953.6481050646466 343105.596551097, -3952.7910050635946 343104.93605109584, -3938.72090505444 343093.98715106305, -3938.681005055591 343093.9560510637, -3953.8810050648867 343105.7760510938)), LINESTRING (-3914.431005030555 343086.2960510263, -3907.901005026484 343080.92605101224))",1799465.0714384771,0.039,0.013
1706,1.13595609291231,1.37751548187973,0.583644619972478,0.566243584866125,1.14256826748955,5,5141504.32943659,436147.515532533,"GEOMETRYCOLLECTION (POLYGON ((-5791.871007800372 342608.29605216254, -5808.841007831734 342597.156052161, -5809.601007833538 342596.65605216287, -5812.0010078373425 342595.07605216093, -5826.58100786944 342577.18605214823, -5831.873206038906 342567.761049463, -5831.875707884755 342567.76335213706, -5836.16590788672 342571.7121521486, -5836.181007886467 342571.72605215106, -5828.641007871526 342579.0360521525, -5818.891007851691 342588.4860521564, -5811.351007836367 342595.79605216347, -5802.521007820982 342601.46605216153, -5792.320107801472 342608.0122521641, -5791.585884828937 342608.4834253201, -5791.871007800372 342608.29605216254)), POLYGON ((-5690.181007602204 342695.2860521972, -5693.5110076074225 342693.2860522, -5697.4410076131835 342692.5660522012, -5717.431007641574 342689.4660522174, -5717.438032041934 342689.4651741675, -5717.403107641345 342689.48125221767, -5716.611007640278 342689.84605221637, -5712.171007633722 342690.5360522112, -5697.511007612724 342692.79605220165, -5693.561007607758 342693.4060522001, -5690.158435396948 342695.2996236477, -5690.181007602204 342695.2860521972)), POLYGON ((-5664.951007547392 342723.54605221935, -5676.491007564743 342719.92605222296, -5677.481007566297 342719.6160522215, -5677.48375587348 342719.61517276324, -5677.482407566077 342719.6211522268, -5677.371007566516 342720.11605222523, -5664.458907546042 342723.9368522186, -5664.433017366416 342723.94450620207, -5664.951007547392 342723.54605221935)), POLYGON ((-5643.431007507372 342740.2060522232, -5643.451007506991 342740.0960522201, -5651.7588388878685 342733.70755243144, -5645.491007510801 342738.5960522229, -5643.430513406201 342740.2085867792, -5643.431007507372 342740.2060522232)), POLYGON ((-5611.441007446766 342763.8560522292, -5611.481007447087 342763.7660522256, -5616.161007454614 342761.9260522295, -5621.481007463259 342759.8660522308, -5624.991007468029 342759.06605223194, -5637.731007486495 342756.14605224226, -5637.7386502215 342756.1443682498, -5637.72680748638 342756.1629522415, -5637.59100748602 342756.3760522455, -5636.7710074859115 342756.5660522422, -5624.601007467926 342759.39605223294, -5622.961007464063 342759.7760522347, -5611.447107447496 342763.8553522285, -5611.440253270602 342763.85778110084, -5611.441007446766 342763.8560522292)), POLYGON ((-5565.1410073196785 342849.5560523169, -5574.351007331256 342850.0460523302, -5575.951007332689 342850.12605232745, -5575.95528291416 342850.1262773581, -5575.331007331302 342850.7260523336, -5573.331007328975 342850.68605232704, -5565.331007318876 342850.5360523155, -5563.707403598081 342850.5117881283, -5565.1410073196785 342849.5560523169)), POLYGON ((-5542.751007263445 342883.5360523481, -5545.101007268344 342882.39605234936, -5549.101007274833 342880.42605234776, -5549.103951657671 342880.4246086504, -5549.001007274452 342880.5460523525, -5546.881007270412 342881.55605235044, -5545.104807268317 342882.4107523486, -5543.312107265571 342883.2731523486, -5541.9308474300315 342883.9377251586, -5542.751007263445 342883.5360523481)), POLYGON ((-5497.0810071701635 342928.22605237365, -5497.1910071709235 342927.99605237506, -5515.51913909581 342916.93717955746, -5515.513707202156 342916.9468523748, -5515.441007202006 342917.076052377, -5499.991007175311 342926.5560523737, -5497.084007169908 342928.2260523727, -5497.07991516173 342928.22840299876, -5497.0810071701635 342928.22605237365)), POLYGON ((-5422.401007067313 342937.96605231334, -5438.881007085452 342940.48605233245, -5451.111007099704 342942.8460523505, -5457.461007106368 342944.65605236124, -5460.851007110521 342945.1060523614, -5462.441007114163 342943.9860523632, -5464.91100712034 342938.08605235536, -5468.871007128403 342934.8760523554, -5471.861007132743 342934.79605236184, -5474.691007134752 342936.6060523633, -5475.381007134519 342937.196052365, -5485.841007141071 342946.1660523899, -5488.971007146029 342945.69605239294, -5491.051007151853 342941.206052389, -5491.097189683661 342941.1066412345, -5491.090307151518 342941.12325238716, -5489.001007145272 342946.1660523927, -5485.541007140631 342946.5560523905, -5480.301007137282 342941.9160523787, -5474.461007133609 342936.7960523637, -5472.121007132198 342935.4060523594, -5468.9820071286795 342935.53605235554, -5468.741007127247 342935.54605235904, -5464.661007120235 342938.73605235945, -5462.351007112879 342944.5260523632, -5460.311007109469 342945.5660523642, -5451.51100709882 342943.6860523531, -5424.491007068969 342938.8360523181, -5421.731007066366 342938.4160523135, -5401.294007039137 342939.7287522955, -5400.711007037798 342939.7660522936, -5422.401007067313 342937.96605231334)), POLYGON ((-5400.711007037798 342939.7660522936, -5400.584007037999 342939.8019522922, -5390.1210070222505 342942.7560522901, -5400.711007037798 342939.7660522936)), POLYGON ((-5321.931006946943 342929.16605219524, -5320.129106944322 342928.64495219756, -5319.9088244099985 342928.5811233621, -5321.931006946943 342929.16605219524)), POLYGON ((-5319.045806967394 342928.4789297018, -5319.045006942832 342928.47895219177, -5316.62100693953 342928.54605219234, -5319.045806967394 342928.4789297018)), POLYGON ((-5259.311006862971 342934.71605214383, -5257.178906858278 342937.24095214624, -5256.541006856449 342937.99605214596, -5259.311006862971 342934.71605214383)), POLYGON ((-5120.271006629882 343004.76605211385, -5108.153906610443 343008.5107521061, -5104.64100660601 343009.5960521074, -5120.271006629882 343004.76605211385)), POLYGON ((-5080.681006571363 343014.75605208986, -5079.801006563605 343022.1360521037, -5078.586506553742 343032.2609521169, -5078.49110655365 343033.0560521176, -5078.491006857403 343033.0560495799, -5080.681006571363 343014.75605208986)), POLYGON ((-5057.081006526092 343032.51605209615, -5047.391006510011 343038.1060520923, -5047.3859065096685 343038.10895209387, -5037.861006493716 343043.59605209343, -5057.081006526092 343032.51605209615)), POLYGON ((-4890.450489884203 343117.8628435122, -4890.387906246526 343117.901852062, -4890.381006245722 343117.9060520623, -4890.450489884203 343117.8628435122)), POLYGON ((-4855.661006190524 343132.15605204925, -4873.561006215609 343130.17605206184, -4862.6310061995255 343131.3860520553, -4848.691006181584 343132.93605204206, -4837.761006165917 343134.1460520346, -4855.661006190524 343132.15605204925)), POLYGON ((-4753.7510060592185 343134.0660519488, -4736.195006032344 343140.43295193836, -4736.021006032516 343140.49605194107, -4753.7510060592185 343134.0660519488)), POLYGON ((-4707.34100599091 343145.1360519212, -4700.501005982653 343144.6160519151, -4690.641005972245 343143.8610519022, -4689.531005970296 343143.7760518994, -4707.34100599091 343145.1360519212)), POLYGON ((-4670.711005952435 343135.136051869, -4666.491005947414 343135.196051863, -4662.858005942998 343135.24225186, -4639.821005913277 343135.53605183493, -4639.604005912306 343135.5389518365, -4628.8210058997865 343135.6760518234, -4670.711005952435 343135.136051869)), POLYGON ((-4618.0910058840045 343138.10605181847, -4587.753905840021 343144.97675179876, -4587.271005839422 343145.08605179936, -4618.0910058840045 343138.10605181847)), POLYGON ((-4573.001005819167 343147.1460517859, -4527.008005758644 343150.5977517478, -4526.36100575702 343150.6460517477, -4573.001005819167 343147.1460517859)), POLYGON ((-4475.231005681959 343163.5860517137, -4451.443005650228 343164.62205169443, -4450.891005650282 343164.6460516909, -4475.231005681959 343163.5860517137)), POLYGON ((-4374.99100555072 343167.9460516218, -4450.891005650282 343164.6460516909, -4385.891005566048 343167.4760516295, -4364.001005536074 343168.4260516111, -4315.46100547224 343170.526051566, -4374.99100555072 343167.9460516218)), POLYGON ((-4315.46100547224 343170.526051566, -4314.020005471038 343170.5967515614, -4301.171005453866 343171.2260515513, -4315.46100547224 343170.526051566)), POLYGON ((-4301.171005453866 343171.2260515513, -4288.6500054378985 343171.7857515393, -4288.641005438132 343171.78605154064, -4285.165005432552 343171.9378515361, -4277.651005423228 343172.2660515271, -4301.171005453866 343171.2260515513)), POLYGON ((-4277.651005423228 343172.2660515271, -4266.7110054086315 343173.41605152003, -4233.448090599269 343176.9024389397, -4277.651005423228 343172.2660515271)), POLYGON ((-4085.531005202339 343143.98605128936, -4085.3650052012526 343143.9978512926, -4048.471005152581 343146.60505125485, -4038.029527039509 343147.33874770574, -4085.531005202339 343143.98605128936)), POLYGON ((-4036.62921743322 343147.18095067283, -4026.7710051262775 343144.97605123, -4013.4610051115546 343141.99605121557, -4036.62921743322 343147.18095067283)), POLYGON ((-3992.3110050947025 343130.186051175, -3992.306905094016 343130.17005117517, -3992.268824574385 343130.0201647584, -3992.3110050947025 343130.186051175)), LINESTRING (-5390.1210070222505 342942.7560522901, -5383.201007010886 342944.7060522847), LINESTRING (-5383.201007010886 342944.7060522847, -5379.2310070060685 342946.10605228506), LINESTRING (-5379.2310070060685 342946.10605228506, -5375.571007000363 342947.3960522786), LINESTRING (-5375.571007000363 342947.3960522786, -5368.881006989395 342949.82605227735), LINESTRING (-5365.01100698511 342948.7860522717, -5351.251006974273 342940.09605224244), LINESTRING (-5351.251006974273 342940.09605224244, -5348.671006973871 342936.43605223764), LINESTRING (-5348.671006973871 342936.43605223764, -5346.281006977004 342928.3860522257), LINESTRING (-5346.281006977004 342928.3860522257, -5344.63100697619 342927.78605221957), LINESTRING (-5344.63100697619 342927.78605221957, -5332.4910069571315 342932.24605221394), LINESTRING (-5316.62100693953 342928.54605219234, -5311.231006933133 342928.71605218854), LINESTRING (-5311.231006933133 342928.71605218854, -5305.751006925037 342930.256052183), LINESTRING (-5305.751006925037 342930.256052183, -5288.931006908651 342923.8560521528), LINESTRING (-5288.931006908651 342923.8560521528, -5278.60100689322 342927.636052154), LINESTRING (-5278.60100689322 342927.636052154, -5269.641006877991 342930.9260521494), LINESTRING (-5269.641006877991 342930.9260521494, -5259.311006862971 342934.71605214383), LINESTRING (-5256.541006856449 342937.99605214596, -5254.241006849699 342942.2460521506), LINESTRING (-5217.571006790381 342957.70605213754, -5207.091006774639 342961.04605212994), LINESTRING (-5207.091006774639 342961.04605212994, -5200.081006763376 342963.27605212945), LINESTRING (-5200.081006763376 342963.27605212945, -5189.601006748619 342966.61605212186), LINESTRING (-5178.751006723153 342979.62605213374, -5162.741006694611 342990.19605213497), LINESTRING (-5162.741006694611 342990.19605213497, -5152.971006678629 342995.24605213385), LINESTRING (-5152.971006678629 342995.24605213385, -5148.001006669822 342997.82605213206), LINESTRING (-5148.001006669822 342997.82605213206, -5143.801006662174 342999.9960521292), LINESTRING (-5143.801006662174 342999.9960521292, -5138.231006653684 343002.87605212815), LINESTRING (-5089.201006586738 343009.2660520887, -5080.681006571363 343014.75605208986), LINESTRING (-5006.761006439109 343061.22605209146, -4999.991006428577 343064.65605209116), LINESTRING (-4990.181006412063 343069.62605208624, -4986.391006405999 343071.5460520843), LINESTRING (-4939.001006329291 343090.5860520648, -4924.341006306017 343096.78605206124), LINESTRING (-4924.341006306017 343096.78605206124, -4915.001006289865 343102.59605206177), LINESTRING (-4890.381006245722 343117.9060520623, -4884.751006233648 343124.3460520664), LINESTRING (-4837.761006165917 343134.1460520346, -4826.7810061533455 343133.57605202124), LINESTRING (-4736.021006032516 343140.49605194107, -4723.821006015237 343141.47605193127), LINESTRING (-4723.821006015237 343141.47605193127, -4707.34100599091 343145.1360519212), LINESTRING (-4689.531005970296 343143.7760518994, -4677.361005960362 343136.8960518744), LINESTRING (-4677.361005960362 343136.8960518744, -4670.711005952435 343135.136051869), LINESTRING (-4628.8210058997865 343135.6760518234, -4618.0910058840045 343138.10605181847), LINESTRING (-4587.271005839422 343145.08605179936, -4578.501005826329 343146.3160517914), LINESTRING (-4574.691005821649 343146.79605179094, -4573.001005819167 343147.1460517859), LINESTRING (-4514.2110057371165 343155.4460517429, -4507.101005723495 343162.1260517463), LINESTRING (-4496.111005708507 343162.6260517342, -4477.171005683584 343163.4860517187), LINESTRING (-4161.321005266134 343184.46605143044, -4155.201005257675 343184.97605142836), LINESTRING (-4155.201005257675 343184.97605142836, -4136.6610052566775 343156.31605136115), LINESTRING (-4136.6610052566775 343156.31605136115, -4118.40100523259 343157.3760513421), LINESTRING (-4013.4610051115546 343141.99605121557, -4007.021005107997 343136.2860511979), LINESTRING (-3997.881005099377 343131.75605118275, -3992.3110050947025 343130.186051175), LINESTRING (-3983.8810050872703 343124.64605115727, -3980.361005081587 343126.8760511596), LINESTRING (-3980.361005081587 343126.8760511596, -3962.2010050634053 343120.70605112985), POINT (-4002.7110051066634 343131.076051184), POINT (-4037.5010051372215 343147.3760512499), POINT (-4764.091006076264 343130.3160519535), POINT (-4099.141005217655 343145.52605130523), POINT (-5024.46100647291 343047.3860520851), POINT (-5234.511006820321 342946.766052139))",6212326.489790952,0.828,0.07
1801,2.59859101838192,2.81376571611026,1.61001581646903,1.15971547155691,2.51465197967209,5,158672.03693841095,12171.45729293022,"POLYGON ((1099.8496993064803 343765.71876469074, 1100.56900188678 343770.5560470456, 1101.0718782768147 343770.48122239835, 1099.8496993064803 343765.71876469074))",712250.2334090464,0.223,0.017
1802,1.56938845939285,0.384409505171375,0.565878712331526,0.697767455183455,0.956557947611822,5,74768.17037177696,0.0,"POLYGON ((933.2407010436812 342978.6442459561, 936.7718010606237 342994.0190459788, 950.2959010753871 342991.59084595926, 946.6459010589052 342976.2473459421, 933.2407010436812 342978.6442459561))",816668.4348703024,0.092,0.0
1803,0.862852803478348,-0.283421485498373,0.157613088408207,0.354231180136225,0.309041413603693,4,12551.417965187295,0.0,"POLYGON ((737.779000102099 342110.5660447711, 736.7978030557251 342107.8570877155, 717.5890000792796 342113.00604479853, 745.0490001891462 342207.61604491994, 754.4190002134125 342222.606044936, 769.5590002288546 342217.9060449125, 771.0216199360078 342207.58543454594, 770.8690002221788 342207.0060448935, 770.7839755504555 342206.68160864705, 766.8690002174759 342207.36604489665, 764.6390001953321 342184.5560448654, 764.6355942551629 342184.5455894212, 764.5990001962977 342184.55604486726, 764.1934580379105 342183.1883340598, 751.7679313965161 342145.0448570171, 745.3054134791427 342127.212101808, 737.9939523805386 342110.48788030655, 737.779000102099 342110.5660447711))",729291.3117927355,0.017,0.0
